price,size,district,year,dataset,rooms
790.0,76.0,Staaken_Spandau,2019,historical,2.0
2800.0,150.0,Grunewald_Wilmersdorf,2019,historical,4.0
1299.0,99.34,Reinickendorf,2019,historical,3.5
745.0,65.25,Lichtenrade_Tempelhof,2019,historical,2.0
750.0,50.0,Pankow,2019,historical,2.0
1090.0,85.0,Grünau_Köpenick,2019,historical,3.0
760.0,83.0,Spandau,2019,historical,3.0
1529.5,133.0,Friedrichshain,2019,historical,4.0
1255.02,96.54,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,3.0
690.0,51.0,Lichtenberg,2019,historical,2.0
595.0,50.0,Staaken_Spandau,2019,historical,2.0
741.0,87.28,Köpenick,2019,historical,3.0
1050.0,106.65,Adlershof_Treptow,2019,historical,3.0
754.0,58.0,Alt_Hohenschönhausen_Hohenschönhausen,2019,historical,2.0
981.0,67.21,Wedding,2019,historical,3.0
898.33,47.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,2.0
1297.22,96.09,Neukölln,2019,historical,3.0
767.0,59.0,Friedrichshain,2019,historical,2.0
689.0,60.02,Tegel_Reinickendorf,2019,historical,2.0
910.0,90.9,Spandau,2019,historical,4.0
1800.0,48.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,2.0
488.0,31.2,Weißensee,2019,historical,2.0
1226.8,156.86,Köpenick,2019,historical,5.0
1275.0,63.7,Mitte,2019,historical,2.0
1400.0,95.0,Spandau,2019,historical,4.0
670.38,48.15,Treptow,2019,historical,1.0
503.14,54.57,Weißensee,2019,historical,2.0
530.0,23.37,Schöneberg,2019,historical,1.0
611.83,71.98,Hellersdorf,2019,historical,3.0
975.0,67.21,Tiergarten,2019,historical,2.0
650.0,49.9,Niederschöneweide_Treptow,2019,historical,2.0
810.0,67.5,Karlshorst_Lichtenberg,2019,historical,2.0
505.67,77.32,Marzahn,2019,historical,3.0
830.0,66.5,Wilmersdorf,2019,historical,1.0
500.0,18.7,Schöneberg,2019,historical,1.0
352.0,44.47,Staaken_Spandau,2019,historical,1.0
2850.0,190.0,Charlottenburg,2019,historical,4.0
1472.58,101.0,Weißensee,2019,historical,3.0
1154.0,88.77,Weißensee,2019,historical,3.0
940.0,43.0,Mitte,2019,historical,2.0
1258.0,81.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,3.0
1335.69,67.63,Tiergarten,2019,historical,2.0
850.0,38.1,Neukölln,2019,historical,1.0
1466.0,91.6,Charlottenburg,2019,historical,3.0
1300.0,119.08,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,4.0
875.0,47.7,Charlottenburg,2019,historical,2.0
830.0,50.1,Lichterfelde_Steglitz,2019,historical,2.0
513.66,60.43,Spandau,2019,historical,2.0
1679.0,92.34,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,3.0
740.86,70.29,Karlshorst_Lichtenberg,2019,historical,3.0
1165.5,111.0,Staaken_Spandau,2019,historical,4.0
660.0,66.0,Altglienicke_Treptow,2019,historical,3.0
2274.81,90.02,Mitte,2019,historical,3.0
810.0,60.0,Neukölln,2019,historical,2.0
838.32,39.92,Friedrichshain,2019,historical,1.0
451.85,21.64,Oberschöneweide_Köpenick,2019,historical,1.0
899.0,86.51,Französisch_Buchholz_Pankow,2019,historical,4.0
1355.0,96.0,Charlottenburg,2019,historical,4.0
750.0,21.0,Mitte,2019,historical,1.0
1284.0,107.0,Charlottenburg,2019,historical,4.0
481.26,69.75,Hellersdorf,2019,historical,3.0
465.46,68.0,Neukölln,2019,historical,2.5
1041.6,65.1,Neukölln,2019,historical,2.0
855.48,76.97,Wedding,2019,historical,3.0
2062.5,137.5,Mitte,2019,historical,4.0
725.0,42.2,Tiergarten,2019,historical,1.0
577.83,52.77,Marzahn,2019,historical,2.0
2200.0,143.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,4.0
439.78,42.12,Wittenau_Reinickendorf,2019,historical,1.5
499.38,71.34,Spandau,2019,historical,2.0
400.0,30.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,1.0
1933.0,148.7,Tiergarten,2019,historical,4.0
2975.0,150.0,Mitte,2019,historical,5.0
946.97,64.42,Neukölln,2019,historical,2.0
1180.0,47.62,Kreuzberg,2019,historical,2.0
804.0,67.0,Weißensee,2019,historical,2.0
1160.0,80.0,Schöneberg,2019,historical,3.5
833.0,87.4,Mahlsdorf_Hellersdorf,2019,historical,3.0
1048.05,61.65,Neukölln,2019,historical,2.0
3050.0,135.34,Friedrichshain,2019,historical,4.0
499.0,37.17,Friedrichsfelde_Lichtenberg,2019,historical,1.0
1929.36,100.75,Tiergarten,2019,historical,3.0
1545.0,101.0,Tiergarten,2019,historical,3.0
1150.0,75.0,Mitte,2019,historical,2.0
2797.0,133.19,Mitte,2019,historical,2.0
759.0,69.01,Hellersdorf,2019,historical,3.0
421.63,38.33,Wedding,2019,historical,1.0
513.07,70.44,Hellersdorf,2019,historical,3.0
940.0,16.0,Tiergarten,2019,historical,1.0
1250.0,55.28,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,2.0
820.0,42.0,Friedrichshain,2019,historical,1.0
3101.55,206.77,Grunewald_Wilmersdorf,2019,historical,3.0
1965.2,115.6,Mitte,2019,historical,4.0
465.0,35.0,Kreuzberg,2019,historical,1.0
1596.0,110.0,Pankow,2019,historical,5.0
592.61,55.0,Alt_Hohenschönhausen_Hohenschönhausen,2019,historical,2.0
648.0,51.84,Wedding,2019,historical,2.0
2049.05,143.29,Friedrichshain,2019,historical,4.0
520.0,65.0,Reinickendorf,2019,historical,2.0
427.35,61.05,Spandau,2019,historical,2.0
590.0,72.4,Bohnsdorf_Treptow,2019,historical,2.0
1200.0,80.0,Wedding,2019,historical,3.0
505.0,18.25,Wedding,2019,historical,1.0
1000.0,59.0,Wilmersdorf,2019,historical,2.0
585.0,61.95,Charlottenburg,2019,historical,2.0
673.81,87.13,Hellersdorf,2019,historical,4.0
649.0,85.56,Hellersdorf,2019,historical,4.0
785.4,64.01,Tempelhof,2019,historical,2.5
680.0,53.0,Lichterfelde_Steglitz,2019,historical,1.0
2700.0,164.9,Grunewald_Wilmersdorf,2019,historical,4.0
884.0,68.0,Wedding,2019,historical,2.0
539.49,64.96,Reinickendorf,2019,historical,2.0
1880.0,71.0,Tiergarten,2019,historical,2.0
740.0,16.0,Tiergarten,2019,historical,1.0
1244.27,75.41,Charlottenburg,2019,historical,2.0
1150.0,43.0,Kreuzberg,2019,historical,1.5
542.07,50.45,Reinickendorf,2019,historical,1.5
1335.0,89.03,Schöneberg,2019,historical,3.0
620.0,25.63,Friedrichshain,2019,historical,1.0
1894.38,108.25,Mitte,2019,historical,3.0
699.0,60.42,Karow_Weißensee,2019,historical,2.0
1690.0,132.0,Köpenick,2019,historical,3.0
451.0,35.27,Charlottenburg,2019,historical,1.0
659.0,51.0,Charlottenburg,2019,historical,2.0
4400.0,123.0,Mitte,2019,historical,3.0
1505.0,60.2,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,2.0
440.0,36.0,Schöneberg,2019,historical,1.0
2183.0,72.78,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,3.0
500.0,44.07,Köpenick,2019,historical,1.0
1060.4,72.68,Friedrichshain,2019,historical,2.0
661.48,57.52,Britz_Neukölln,2019,historical,2.0
430.0,47.46,Spandau,2019,historical,1.0
860.0,90.0,Spandau,2019,historical,3.0
1026.3,62.2,Friedrichsfelde_Lichtenberg,2019,historical,2.0
2596.3,148.0,Mitte,2019,historical,3.0
982.0,87.25,Lichterfelde_Steglitz,2019,historical,3.0
1148.96,71.81,Pankow,2019,historical,3.0
1268.91,110.34,Zehlendorf,2019,historical,4.0
3299.0,159.0,Grunewald_Wilmersdorf,2019,historical,4.0
1499.0,61.46,Mitte,2019,historical,2.0
1591.0,122.4,Friedrichshain,2019,historical,3.0
653.0,88.4,Hellersdorf,2019,historical,4.0
1569.0,109.0,Tempelhof,2019,historical,3.0
3500.0,206.55,Mitte,2019,historical,4.0
1787.0,110.75,Tiergarten,2019,historical,3.0
837.0,93.0,Köpenick,2019,historical,3.5
730.08,72.5,Lichterfelde_Steglitz,2019,historical,2.0
895.0,94.0,Heiligensee_Reinickendorf,2019,historical,3.0
1840.0,95.38,Friedrichshain,2019,historical,2.0
1590.0,118.0,Johannisthal_Treptow,2019,historical,3.0
690.0,59.0,Oberschöneweide_Köpenick,2019,historical,2.0
2100.0,158.0,Tiergarten,2019,historical,3.0
1151.07,67.71,Friedrichshain,2019,historical,2.0
2146.0,116.0,Kreuzberg,2019,historical,2.0
462.18,64.37,Spandau,2019,historical,2.0
720.0,90.0,Köpenick,2019,historical,2.0
1399.7,82.34,Wannsee_Zehlendorf,2019,historical,3.0
1890.0,104.96,Friedrichshain,2019,historical,4.0
929.0,55.0,Wilmersdorf,2019,historical,2.0
2540.0,127.0,Schöneberg,2019,historical,4.0
580.0,62.93,Adlershof_Treptow,2019,historical,2.0
950.0,66.09,Lankwitz_Steglitz,2019,historical,2.0
1515.0,106.81,Charlottenburg,2019,historical,3.0
1325.0,99.8,Marienfelde_Tempelhof,2019,historical,3.0
530.0,50.0,Siemensstadt_Spandau,2019,historical,1.0
1930.0,107.47,Charlottenburg,2019,historical,2.0
1100.0,80.0,Steglitz,2019,historical,2.5
1080.0,66.84,Wedding,2019,historical,2.0
984.0,82.0,Mitte,2019,historical,2.0
1129.0,62.6,Mitte,2019,historical,2.0
990.0,76.0,Lichtenberg,2019,historical,3.0
1800.0,114.0,Charlottenburg,2019,historical,4.0
448.0,18.0,Oberschöneweide_Köpenick,2019,historical,1.0
1140.87,92.08,Steglitz,2019,historical,4.0
229.87,32.5,Neu_Hohenschönhausen_Hohenschönhausen,2019,historical,1.0
687.93,59.82,Britz_Neukölln,2019,historical,2.5
1050.0,95.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,3.0
1450.0,163.0,Baumschulenweg_Treptow,2019,historical,4.0
1500.0,50.96,Mitte,2019,historical,2.0
2850.0,165.0,Mitte,2019,historical,3.0
630.0,42.0,Staaken_Spandau,2019,historical,1.0
399.55,48.56,Britz_Neukölln,2019,historical,2.0
972.0,74.76,Wedding,2019,historical,2.0
521.04,62.55,Spandau,2019,historical,2.0
1200.0,73.0,Neukölln,2019,historical,2.0
576.82,65.93,Spandau,2019,historical,2.0
1477.81,86.93,Mitte,2019,historical,3.0
395.0,36.5,Baumschulenweg_Treptow,2019,historical,1.0
644.4,108.12,Marzahn,2019,historical,5.0
599.0,45.0,Wilmersdorf,2019,historical,1.0
1249.0,101.7,Tegel_Reinickendorf,2019,historical,3.0
1150.0,52.78,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,2.0
1168.22,63.49,Tiergarten,2019,historical,2.0
756.26,72.03,Spandau,2019,historical,2.0
2900.0,121.0,Charlottenburg,2019,historical,4.0
602.0,72.0,Spandau,2019,historical,2.0
1821.33,103.79,Tiergarten,2019,historical,3.0
505.0,38.53,Wedding,2019,historical,1.0
1440.0,120.0,Lichtenrade_Tempelhof,2019,historical,3.0
273.55,32.55,Marzahn,2019,historical,1.0
435.46,43.59,Biesdorf_Marzahn,2019,historical,1.0
656.0,63.0,Johannisthal_Treptow,2019,historical,2.0
310.75,43.04,Wedding,2019,historical,1.0
495.0,50.0,Biesdorf_Marzahn,2019,historical,2.0
951.0,111.94,Köpenick,2019,historical,4.0
750.0,64.0,Lankwitz_Steglitz,2019,historical,2.0
900.0,75.0,Schmargendorf_Wilmersdorf,2019,historical,3.0
1599.0,145.0,Kreuzberg,2019,historical,5.0
2200.0,110.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,3.0
1366.33,131.0,Lankwitz_Steglitz,2019,historical,4.0
420.11,55.5,Alt_Hohenschönhausen_Hohenschönhausen,2019,historical,2.0
2500.0,180.0,Rudow_Neukölln,2019,historical,6.0
1412.8,92.34,Mitte,2019,historical,3.0
778.44,67.0,Köpenick,2019,historical,3.0
900.0,62.5,Schöneberg,2019,historical,2.0
750.0,11.0,Tiergarten,2019,historical,1.0
1043.31,61.97,Dahlem_Zehlendorf,2019,historical,2.0
742.0,81.26,Wedding,2019,historical,3.0
540.0,59.0,Reinickendorf,2019,historical,2.0
3496.5,189.0,Neukölln,2019,historical,5.0
1564.0,88.0,Tiergarten,2019,historical,4.0
1125.0,107.0,Friedrichshain,2019,historical,3.0
945.0,65.0,Niederschöneweide_Treptow,2019,historical,2.0
582.3,64.7,Lichtenberg,2019,historical,3.0
1671.52,112.04,Friedrichshain,2019,historical,3.0
1310.0,99.8,Marienfelde_Tempelhof,2019,historical,3.0
3800.0,242.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,7.0
1300.0,90.0,Mitte,2019,historical,3.0
960.0,90.35,Tegel_Reinickendorf,2019,historical,3.0
800.0,63.0,Rudow_Neukölln,2019,historical,2.0
1230.0,95.93,Reinickendorf,2019,historical,3.5
590.0,29.6,Mitte,2019,historical,1.0
710.0,28.76,Friedrichshain,2019,historical,2.0
533.5,68.75,Kaulsdorf_Hellersdorf,2019,historical,3.0
2834.2,142.0,Grunewald_Wilmersdorf,2019,historical,3.0
1547.99,89.97,Wedding,2019,historical,3.0
1169.28,73.08,Friedrichshain,2019,historical,2.0
363.5,31.0,Wedding,2019,historical,1.0
630.0,59.68,Tiergarten,2019,historical,3.0
1458.0,91.0,Friedenau_Schöneberg,2019,historical,3.0
975.0,74.99,Johannisthal_Treptow,2019,historical,3.0
1795.36,97.84,Tiergarten,2019,historical,3.0
980.0,35.45,Mitte,2019,historical,1.0
450.0,43.0,Lankwitz_Steglitz,2019,historical,1.0
369.32,45.78,Hellersdorf,2019,historical,2.0
1150.0,78.0,Karlshorst_Lichtenberg,2019,historical,2.0
718.0,35.9,Adlershof_Treptow,2019,historical,1.0
2490.0,100.7,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,3.0
850.0,55.0,Neukölln,2019,historical,1.0
562.8,46.9,Schmargendorf_Wilmersdorf,2019,historical,1.5
1199.0,64.5,Mitte,2019,historical,2.0
825.0,41.67,Tiergarten,2019,historical,1.0
660.0,65.0,Lankwitz_Steglitz,2019,historical,2.0
740.0,37.0,Neukölln,2019,historical,1.0
549.0,60.0,Neukölln,2019,historical,2.0
638.0,22.0,Neukölln,2019,historical,1.0
2820.0,132.0,Tiergarten,2019,historical,4.0
753.3,77.82,Köpenick,2019,historical,3.0
1655.0,125.0,Tiergarten,2019,historical,3.0
782.0,61.0,Biesdorf_Marzahn,2019,historical,2.0
1430.0,130.0,Charlottenburg,2019,historical,4.0
489.6,51.0,Kreuzberg,2019,historical,2.0
1140.0,77.6,Charlottenburg,2019,historical,2.0
990.0,46.7,Friedrichshain,2019,historical,1.0
1350.0,76.5,Charlottenburg,2019,historical,3.0
650.0,59.27,Staaken_Spandau,2019,historical,2.0
1625.54,116.11,Schöneberg,2019,historical,4.0
1581.0,71.8,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,3.0
1578.0,112.73,Mitte,2019,historical,5.0
1050.0,93.0,Steglitz,2019,historical,2.5
426.78,55.92,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,2.0
531.0,48.0,Weißensee,2019,historical,2.0
950.0,24.0,Tiergarten,2019,historical,1.0
1350.0,55.0,Tiergarten,2019,historical,2.0
479.0,50.0,Neukölln,2019,historical,2.0
797.5,55.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,2.0
758.0,55.68,Wannsee_Zehlendorf,2019,historical,2.0
1084.0,80.33,Wedding,2019,historical,2.5
796.5,59.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,1.5
764.14,76.49,Biesdorf_Marzahn,2019,historical,3.0
413.14,34.31,Britz_Neukölln,2019,historical,1.0
1119.0,94.04,Reinickendorf,2019,historical,3.0
1500.0,105.0,Wedding,2019,historical,4.5
501.26,56.48,Hellersdorf,2019,historical,2.0
851.37,92.03,Lichtenberg,2019,historical,3.0
789.0,72.18,Hellersdorf,2019,historical,3.0
1500.0,60.0,Kreuzberg,2019,historical,2.0
2277.5,115.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,4.0
621.88,76.11,Spandau,2019,historical,2.2
1313.08,77.24,Charlottenburg,2019,historical,3.0
2100.0,168.0,Nikolassee_Zehlendorf,2019,historical,5.0
1573.0,87.33,Kreuzberg,2019,historical,3.0
2739.24,228.27,Schmargendorf_Wilmersdorf,2019,historical,6.5
1199.0,101.5,Lankwitz_Steglitz,2019,historical,4.5
1199.72,90.34,Tiergarten,2019,historical,3.0
436.65,29.11,Niederschöneweide_Treptow,2019,historical,1.0
1575.0,84.0,Kreuzberg,2019,historical,3.0
1790.45,98.92,Grunewald_Wilmersdorf,2019,historical,3.0
1530.0,102.0,Mitte,2019,historical,3.0
1227.03,95.34,Lichtenrade_Tempelhof,2019,historical,3.0
1450.0,110.0,Wilmersdorf,2019,historical,4.0
1150.0,54.23,Friedrichshain,2019,historical,2.0
1199.0,52.0,Wilmersdorf,2019,historical,2.0
522.1,70.28,Hellersdorf,2019,historical,3.0
489.0,71.0,Waidmannslust_Reinickendorf,2019,historical,2.0
628.0,83.0,Mahlsdorf_Hellersdorf,2019,historical,3.0
855.0,77.6,Grunewald_Wilmersdorf,2019,historical,2.5
1220.0,93.61,Wilmersdorf,2019,historical,3.0
339.0,36.0,Staaken_Spandau,2019,historical,1.0
1650.0,116.6,Friedrichshain,2019,historical,2.0
1050.0,20.0,Tiergarten,2019,historical,1.0
1996.0,110.9,Kreuzberg,2019,historical,3.0
700.0,64.88,Heiligensee_Reinickendorf,2019,historical,2.0
861.69,53.0,Neukölln,2019,historical,2.0
1107.52,126.75,Siemensstadt_Spandau,2019,historical,4.0
886.4,55.0,Neukölln,2019,historical,2.0
1170.0,55.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,1.0
536.54,27.8,Köpenick,2019,historical,1.0
1176.0,106.86,Lichterfelde_Steglitz,2019,historical,3.0
621.77,77.45,Charlottenburg,2019,historical,2.0
561.0,39.66,Tiergarten,2019,historical,1.5
2995.91,145.0,Grunewald_Wilmersdorf,2019,historical,5.0
599.0,53.92,Hellersdorf,2019,historical,3.0
459.85,54.1,Hellersdorf,2019,historical,2.0
1400.0,90.0,Charlottenburg,2019,historical,3.0
877.0,76.05,Dahlem_Zehlendorf,2019,historical,2.0
893.0,115.0,Alt_Hohenschönhausen_Hohenschönhausen,2019,historical,3.0
540.0,49.0,Lichtenberg,2019,historical,2.0
3700.0,200.0,Grunewald_Wilmersdorf,2019,historical,4.0
679.0,71.2,Neu_Hohenschönhausen_Hohenschönhausen,2019,historical,3.0
1490.17,102.77,Lichtenberg,2019,historical,3.0
699.0,67.98,Hellersdorf,2019,historical,3.0
1215.0,57.84,Tiergarten,2019,historical,2.0
2512.0,157.0,Mitte,2019,historical,4.0
1917.0,128.0,Köpenick,2019,historical,4.0
1249.0,87.72,Marienfelde_Tempelhof,2019,historical,3.0
486.76,75.34,Buckow_Neukölln,2019,historical,3.0
574.0,57.41,Hellersdorf,2019,historical,2.0
1608.6,91.92,Tiergarten,2019,historical,3.0
579.0,55.47,Hellersdorf,2019,historical,2.0
599.0,51.0,Britz_Neukölln,2019,historical,2.0
1690.0,92.0,Charlottenburg,2019,historical,2.0
990.0,53.0,Kreuzberg,2019,historical,2.0
880.0,47.0,Schmargendorf_Wilmersdorf,2019,historical,1.5
1780.0,108.0,Tiergarten,2019,historical,4.0
1020.0,67.97,Lichtenberg,2019,historical,3.0
450.4,82.5,Alt_Hohenschönhausen_Hohenschönhausen,2019,historical,4.0
579.0,41.0,Lichtenberg,2019,historical,1.0
1421.0,79.0,Wedding,2019,historical,3.0
419.0,41.0,Neukölln,2019,historical,1.0
840.0,24.0,Friedrichshain,2019,historical,1.0
290.94,34.35,Hellersdorf,2019,historical,1.0
2500.0,162.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,5.0
574.83,63.87,Buckow_Neukölln,2019,historical,2.0
2700.0,123.0,Charlottenburg,2019,historical,3.0
1695.83,113.06,Friedrichsfelde_Lichtenberg,2019,historical,4.0
931.37,93.23,Biesdorf_Marzahn,2019,historical,4.0
736.0,81.0,Französisch_Buchholz_Pankow,2019,historical,3.0
907.0,55.0,Wilmersdorf,2019,historical,1.0
1149.0,103.0,Wilmersdorf,2019,historical,3.0
613.96,66.16,Wedding,2019,historical,2.0
665.0,62.0,Marienfelde_Tempelhof,2019,historical,2.0
1300.0,60.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,2.0
407.0,29.4,Schöneberg,2019,historical,1.0
1116.0,97.0,Charlottenburg,2019,historical,2.5
1258.0,69.87,Neukölln,2019,historical,3.0
940.0,81.42,Niederschönhausen_Pankow,2019,historical,3.0
1836.0,153.0,Mitte,2019,historical,3.5
534.89,56.93,Zehlendorf,2019,historical,2.0
1305.0,156.0,Charlottenburg,2019,historical,4.0
925.0,55.0,Friedrichsfelde_Lichtenberg,2019,historical,2.0
449.0,63.71,Waidmannslust_Reinickendorf,2019,historical,2.0
636.03,65.0,Tiergarten,2019,historical,2.0
501.19,57.39,Hellersdorf,2019,historical,2.0
427.7,32.9,Tiergarten,2019,historical,1.0
3790.0,245.0,Kreuzberg,2019,historical,4.5
6665.0,166.61,Charlottenburg,2019,historical,3.0
608.0,55.29,Friedrichsfelde_Lichtenberg,2019,historical,2.0
724.0,94.74,Köpenick,2019,historical,3.0
915.0,76.17,Oberschöneweide_Köpenick,2019,historical,2.5
3640.0,260.0,Grunewald_Wilmersdorf,2019,historical,5.0
727.0,60.0,Altglienicke_Treptow,2019,historical,2.0
505.0,21.0,Wedding,2019,historical,1.0
482.2,48.22,Neukölln,2019,historical,2.0
475.0,36.72,Tiergarten,2019,historical,1.0
780.0,28.62,Kreuzberg,2019,historical,1.0
515.0,36.08,Friedrichshain,2019,historical,1.0
1281.94,116.54,Schöneberg,2019,historical,3.0
1795.0,103.0,Tiergarten,2019,historical,4.0
259.91,38.0,Kreuzberg,2019,historical,1.0
1156.0,68.0,Mitte,2019,historical,2.0
887.46,60.91,Schöneberg,2019,historical,2.0
849.0,115.0,Köpenick,2019,historical,3.0
995.0,64.0,Reinickendorf,2019,historical,2.5
359.69,50.0,Charlottenburg,2019,historical,2.0
539.0,46.0,Weißensee,2019,historical,2.0
990.0,67.0,Pankow,2019,historical,3.0
1016.82,56.49,Mitte,2019,historical,2.0
780.0,33.66,Friedrichshain,2019,historical,1.0
1041.83,71.85,Charlottenburg,2019,historical,2.0
1750.0,105.97,Tiergarten,2019,historical,3.0
1985.0,73.0,Tiergarten,2019,historical,3.0
1899.0,68.0,Tiergarten,2019,historical,2.0
663.25,62.56,Steglitz,2019,historical,2.0
920.0,47.0,Rosenthal_Pankow,2019,historical,2.0
1500.0,95.0,Schmargendorf_Wilmersdorf,2019,historical,3.0
1700.0,62.0,Mitte,2019,historical,3.0
1210.0,64.59,Mitte,2019,historical,2.0
998.0,102.44,Buch_Pankow,2019,historical,3.0
940.8,62.72,Köpenick,2019,historical,2.0
1193.0,63.0,Marienfelde_Tempelhof,2019,historical,2.0
427.25,52.63,Baumschulenweg_Treptow,2019,historical,3.0
1176.0,98.0,Friedrichshain,2019,historical,3.0
1190.0,72.0,Friedrichshain,2019,historical,2.0
545.0,42.2,Grunewald_Wilmersdorf,2019,historical,1.0
2100.0,212.0,Charlottenburg,2019,historical,6.0
1243.0,103.72,Grünau_Köpenick,2019,historical,4.0
620.0,41.33,Schöneberg,2019,historical,1.5
1726.08,119.04,Mitte,2019,historical,4.0
1490.0,90.44,Friedrichshain,2019,historical,3.0
1123.44,75.5,Mitte,2019,historical,3.0
2241.28,131.84,Mitte,2019,historical,5.0
1549.0,78.17,Niederschönhausen_Pankow,2019,historical,3.0
985.8,65.72,Spandau,2019,historical,2.0
670.0,42.66,Charlottenburg,2019,historical,1.0
1254.0,95.0,Marienfelde_Tempelhof,2019,historical,3.0
980.0,92.0,Buckow_Neukölln,2019,historical,2.0
2565.0,171.0,Weißensee,2019,historical,5.0
3770.0,188.58,Schmargendorf_Wilmersdorf,2019,historical,3.5
690.0,43.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,1.5
757.03,79.94,Charlottenburg,2019,historical,2.0
2400.0,111.0,Friedrichshain,2019,historical,3.0
1614.62,84.98,Tiergarten,2019,historical,3.0
855.5,59.0,Reinickendorf,2019,historical,2.0
495.0,38.0,Alt_Hohenschönhausen_Hohenschönhausen,2019,historical,1.0
1600.0,95.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,3.0
1860.0,155.0,Wilmersdorf,2019,historical,5.0
1000.0,54.0,Wilmersdorf,2019,historical,2.0
2968.0,144.0,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,4.0
1130.0,94.68,Schmargendorf_Wilmersdorf,2019,historical,2.5
2550.0,155.0,Wilmersdorf,2019,historical,5.0
1127.36,76.52,Spandau,2019,historical,3.0
1100.0,76.28,Grunewald_Wilmersdorf,2019,historical,3.0
499.0,56.0,Friedrichsfelde_Lichtenberg,2019,historical,1.0
591.0,61.95,Reinickendorf,2019,historical,2.0
534.44,61.5,Friedrichsfelde_Lichtenberg,2019,historical,3.0
1030.0,79.6,Nikolassee_Zehlendorf,2019,historical,2.0
447.05,72.81,Biesdorf_Marzahn,2019,historical,2.0
624.66,61.57,Altglienicke_Treptow,2019,historical,2.0
723.98,96.42,Siemensstadt_Spandau,2019,historical,3.5
525.0,30.0,Zehlendorf,2019,historical,1.0
1616.03,104.26,Friedrichshain,2019,historical,3.0
650.0,62.0,Köpenick,2019,historical,1.0
594.89,62.62,Köpenick,2019,historical,2.0
389.0,41.0,Spandau,2019,historical,1.0
373.46,51.26,Neukölln,2019,historical,1.5
1275.0,87.9,Friedrichshain,2019,historical,3.0
1700.0,122.31,Friedrichshain,2019,historical,4.0
457.1,45.71,Lankwitz_Steglitz,2019,historical,1.5
950.0,46.0,Schöneberg,2019,historical,2.0
994.32,82.86,Köpenick,2019,historical,3.0
1500.0,76.0,Wilmersdorf,2019,historical,2.0
3745.44,220.32,Mitte,2019,historical,4.0
1550.0,88.0,Wilmersdorf,2019,historical,3.0
314.08,52.5,Alt_Hohenschönhausen_Hohenschönhausen,2019,historical,2.0
795.0,75.31,Köpenick,2019,historical,3.0
1500.0,68.0,Mitte,2019,historical,2.0
4959.54,202.43,Wilmersdorf,2019,historical,6.0
801.36,66.78,Köpenick,2019,historical,2.0
1350.0,63.4,Friedrichshain,2019,historical,1.5
614.0,31.0,Wilmersdorf,2019,historical,1.0
1809.0,91.0,Mitte,2019,historical,3.0
2088.6,104.43,Charlottenburg,2019,historical,3.0
2374.84,111.5,Tiergarten,2019,historical,4.0
1032.0,80.34,Charlottenburg,2019,historical,3.0
640.0,13.0,Tiergarten,2019,historical,1.0
2500.0,100.0,Tiergarten,2019,historical,3.0
739.65,63.74,Lichtenberg,2019,historical,2.0
670.0,45.0,Friedrichshain,2019,historical,1.0
849.0,71.6,Charlottenburg,2019,historical,2.0
1742.0,97.0,Tiergarten,2019,historical,4.0
450.0,28.3,Frohnau_Reinickendorf,2019,historical,1.0
700.0,16.0,Tiergarten,2019,historical,1.0
1450.0,121.57,Dahlem_Zehlendorf,2019,historical,2.5
1088.5,87.07,Grünau_Köpenick,2019,historical,3.0
1001.65,54.89,Tiergarten,2019,historical,2.0
1950.0,120.0,Mitte,2019,historical,3.0
634.62,43.76,Reinickendorf,2019,historical,2.0
1636.65,109.11,Friedrichshain,2019,historical,3.0
769.0,81.58,Hellersdorf,2019,historical,4.0
1095.0,59.44,Prenzlauer_Berg_Prenzlauer_Berg,2019,historical,2.0
5700.0,300.0,Kreuzberg,2019,historical,8.0
1026.0,42.0,Britz_Neukölln,2019,historical,2.0
